TeamID,Pass_O_Comp_Perc,Pass_O_Total_Yards,Pass_O_Interceptions,Pass_O_TDs,Pass_O_TimesHit_per_Drive,Pass_O_TD_to_Int,Pass_O_Total_EPA,Pass_O_Success_Rate,Pass_O_TD_per_Drive,Pass_O_EPA_per_Drive,Pass_O_Win_Success_Rate,Pass_O_Total_Clutch_EPA,Pass_O_Clutch_EPA_per_Drive,Run_O_Car_per_Drive,Run_O_Yards_per_Drive,Run_O_Total_Yards,Run_O_Fumbles,Run_O_TDs,Run_O_Total_EPA,Run_O_Success_Rate,Run_O_TD_per_Drive,Run_O_EPA_per_Drive,Run_O_Win_Success_Rate,Run_O_Total_Clutch_EPA,Run_O_Clutch_EPA_per_Drive,Pass_D_Comp_Perc,Pass_D_Total_Yards,Pass_D_Interceptions,Pass_D_TDs,Pass_D_TimesHit_per_Drive,Pass_D_TD_to_Int,Pass_D_aPACR,Pass_D_Total_EPA,Pass_D_Success_Rate,Pass_D_TD_per_Drive,Pass_D_EPA_per_Drive,Pass_D_Win_Success_Rate,Pass_D_Total_Clutch_EPA,Pass_D_Clutch_EPA_per_Drive,Run_D_Car_per_Drive,Run_D_Yards_per_Drive,Run_D_Total_Yards,Run_D_Fumbles,Run_D_TDs,Run_D_Total_EPA,Run_D_Success_Rate,Run_D_TD_per_Drive,Run_D_EPA_per_Drive,Run_D_Win_Success_Rate,Run_D_Total_Clutch_EPA,Run_D_Clutch_EPA_per_Drive,Team,Total_Yards,Total_TDs,Total_EPA,Total_Success_Rate,Total_Yd_Allowed,Total_TDs_Allowed,playoffs,third_downs,third_down_conv,third_down_conv_rate1,fourth_downs,fourth_down_conv,fourth_down_conv_rate,Total_FirstDown,champ
2009MIN,0.6817359855334539,4443,7,35,0.2909090909090909,5.0,203.52963675932742,0.5207956600361664,0.21212121212121213,1.2335129500565298,0.5280289330922242,10.437852131940227,0.06325970989054683,2.7530864197530858,11.969135802469134,1939,9,20,-65.67898619741291,0.3654708520179372,0.12345679012345677,-0.4054258407247711,0.43721973094170397,-5.146921660352127,-0.03177112136019832,0.6350093109869647,3812,11,28,0.3192771084337349,2.5454545454545454,0.9130946773433821,74.29305527491498,0.43947858472998136,0.1686746987951807,0.4475485257524999,0.4171322160148976,8.706343800742175,0.052447854221338415,2.34,9.366666666666667,1405.0,8,5,-69.06012967173879,0.3532763532763533,0.03333333333333333,-0.4604008644782586,0.3703703703703704,-2.947178365115981,-0.01964785576743988,MIN,6382,55,137.8506505619145,0.8862665120541036,5217.0,33,1,245,90,36.734693877551024,115,80,69.56521739130434,378.0,0
2009PHI,0.6057866184448463,4381,13,28,0.10795454545454546,2.1538461538461537,93.67033437248985,0.4629294755877034,0.1590909090909091,0.5322178089346014,0.4665461121157324,11.964862557933516,0.06798217362462226,2.433333333333333,11.086666666666664,1663,8,14,0.2850470815060067,0.3835616438356164,0.09333333333333334,0.0019003138767067114,0.4301369863013699,2.5460609665286733,0.01697373977685782,0.6120689655172413,3815,25,31,0.17297297297297298,1.24,0.8418107833163785,15.46986131507262,0.4172413793103448,0.16756756756756758,0.08362087197336551,0.4086206896551724,6.061583372412878,0.032765315526556094,2.4363636363636365,10.612121212121213,1751.0,9,13,-51.240076619688274,0.3283582089552239,0.07878787878787878,-0.3105459189072016,0.35572139303482586,-0.8247518396014659,-0.004998495997584642,PHI,6044,42,93.95538145399586,0.8464911194233198,5566.0,44,1,233,66,28.32618025751073,131,93,70.99236641221374,351.0,0
2009DAL,0.6332116788321168,4493,9,29,0.2654320987654321,3.2222222222222223,147.6120067379434,0.489051094890511,0.17901234567901236,0.9111852267774284,0.468978102189781,14.80043407377424,0.09136070415910023,2.7207792207792205,13.902597402597404,2141,8,14,3.986510681825848,0.4224343675417661,0.09090909090909093,0.025886432998869145,0.4653937947494034,2.361836258728396,0.01533659908265192,0.6013986013986014,3908,11,22,0.3195266272189349,2.0,0.8284239948398194,80.36747249953075,0.4632867132867133,0.1301775147928994,0.4755471745534364,0.4423076923076923,12.343324602763035,0.07303742368498838,2.557142857142857,10.42142857142857,1459.0,8,7,-48.637183503749725,0.3407821229050279,0.05,-0.34740845359821226,0.3547486033519553,-1.939466801246397,-0.01385333429461712,DAL,6634,43,151.59851741976925,0.9114854624322771,5367.0,29,1,220,75,34.090909090909086,115,93,80.8695652173913,394.0,0
2009NO,0.6961325966850829,4492,12,37,0.19254658385093168,3.083333333333333,169.85300048848947,0.5395948434622467,0.2298136645962733,1.0549875806738476,0.5395948434622467,11.142897340724057,0.0692105424889693,3.095890410958904,14.547945205479452,2124,6,22,6.091349373138749,0.41371681415929207,0.1506849315068493,0.041721571048895546,0.4911504424778761,0.9024299336223528,0.0061810269426188546,0.5771929824561404,4064,26,21,0.2840236686390533,0.8076923076923077,0.6792375486780078,-17.006162087316188,0.456140350877193,0.1242603550295858,-0.10062817803145674,0.43859649122807015,-2.6405726902038533,-0.015624690474579013,2.854304635761589,13.013245033112582,1965.0,3,20,30.512691583883928,0.43155452436194897,0.13245033112582782,0.2020708051912843,0.4431554524361949,6.758316011254069,0.04475705967717927,NO,6616,59,175.9443498616282,0.9533116576215388,6029.0,41,1,214,79,36.915887850467286,103,73,70.87378640776699,380.0,1
2009MIA,0.6088560885608856,3398,19,19,0.18238993710691825,1.0,34.18744549093646,0.466789667896679,0.11949685534591195,0.21501538044614127,0.4575645756457565,3.3371796349011715,0.020988551162900448,3.21656050955414,14.18471337579618,2227,11,22,2.002545052235265,0.4158415841584158,0.14012738853503184,0.012755064026976208,0.4198019801980198,1.3464271658671534,0.008575969209344926,0.5766871165644172,4006,16,26,0.20118343195266272,1.625,0.8759493670886076,81.4154011547936,0.4539877300613497,0.15384615384615385,0.481747935827181,0.4498977505112474,15.171877942071474,0.08977442569273061,2.7857142857142856,12.097402597402596,1863.0,6,17,-15.777364848598321,0.38461538461538464,0.11038961038961037,-0.10245042109479427,0.4219114219114219,0.6872914852840042,0.004462931722623404,MIA,5625,41,36.189990543171724,0.8826312520550947,5869.0,43,0,257,109,42.4124513618677,122,91,74.59016393442623,394.0,0
2009STL,0.5711645101663586,3001,21,16,0.3072289156626506,0.7619047619047619,-92.65339011252378,0.3992606284658041,0.0963855421686747,-0.558152952485083,0.3863216266173752,-2.0877062196507166,-0.012576543491871787,2.5246913580246915,10.895061728395062,1765,7,6,-63.05752183607313,0.3667481662591687,0.037037037037037035,-0.3892439619510687,0.3618581907090465,-2.0029178096427573,-0.012363690182979984,0.6448979591836734,3909,8,23,0.2903225806451613,2.875,0.9590909090909092,105.5637869625742,0.4897959183673469,0.14838709677419354,0.6810566900811239,0.4979591836734694,5.4511022497799875,0.03516840161148378,2.95679012345679,13.814814814814815,2238.0,8,24,9.157093420829481,0.3883089770354906,0.14814814814814814,0.0565252680298116,0.4613778705636743,0.9483121239332144,0.005853778542797619,STL,4766,22,-155.7109119485969,0.7660087947249727,6147.0,47,0,241,75,31.12033195020747,147,119,80.95238095238095,374.0,0
2009NYG,0.6259259259259259,4279,14,29,0.2411764705882353,2.071428571428572,142.67688394736246,0.4833333333333333,0.17058823529411765,0.8392757879256614,0.4777777777777778,15.599637927781489,0.09176257604577348,2.775641025641025,11.923076923076925,1860,12,15,-43.45730226641634,0.3533487297921478,0.09615384615384616,-0.2785724504257458,0.3903002309468822,-4.143707780630746,-0.0265622293630176,0.6312625250501002,3710,13,34,0.33962264150943394,2.6153846153846154,0.9852408078715692,88.75306709550415,0.466933867735471,0.2138364779874214,0.5581953905377619,0.4529058116232465,8.828741767558789,0.055526677783388614,2.7152317880794703,12.066225165562914,1822.0,7,21,14.080080715547163,0.3878048780487805,0.1390728476821192,0.09324556765263024,0.42439024390243896,3.825499114592685,0.02533443122246811,NYG,6139,44,99.2195816809461,0.8366820631254811,5532.0,55,0,230,86,37.391304347826086,112,79,70.53571428571429,379.0,0
2009KC,0.5567970204841713,3185,17,18,0.20765027322404367,1.0588235294117647,-23.058762274159573,0.3854748603351955,0.09836065573770493,-0.12600416543256598,0.3687150837988827,7.5784319218258815,0.0414121962941305,2.57396449704142,11.360946745562131,1920,16,9,-64.28740917736012,0.3448275862068966,0.05325443786982249,-0.3803988708719533,0.35402298850574715,-0.3228679032603187,-0.0019104609660373886,0.5968379446640316,3853,15,27,0.13142857142857142,1.8,0.8632458788019504,54.42259065233439,0.4604743083003953,0.15428571428571428,0.31098623229905364,0.4604743083003953,1.3819450927669368,0.007896829101525353,2.734042553191489,13.452127659574465,2529.0,6,19,-1.703805072614334,0.4027237354085603,0.10106382978723404,-0.009062792939437948,0.4396887159533074,5.18410299048242,0.027575015906821383,KC,5105,27,-87.3461714515197,0.7303024465420921,6382.0,46,0,254,67,26.37795275590551,160,119,74.375,361.0,0
2009PIT,0.6560747663551402,4497,14,31,0.13855421686746988,2.2142857142857144,150.73366015494352,0.5327102803738317,0.1867469879518072,0.9080340973189368,0.5327102803738317,10.305822058996974,0.06208326541564443,2.6993464052287583,11.81045751633987,1807,6,10,-29.305520684436782,0.3922518159806295,0.06535947712418301,-0.19153935087867174,0.41646489104116224,-0.5307009324786566,-0.0034686335456121345,0.5836363636363636,3766,12,24,0.17088607594936708,2.0,0.7482333939026853,59.66347406976625,0.4509090909090909,0.1518987341772152,0.3776169244921915,0.4436363636363637,14.261428895807033,0.09026220820131033,2.5524475524475525,10.076923076923077,1441.0,4,7,-19.23355765309104,0.3424657534246575,0.04895104895104895,-0.1345004031684688,0.3726027397260274,-0.6864824789278786,-0.004800576775719431,PIT,6304,41,121.42813947050674,0.9249620963544612,5207.0,31,0,223,78,34.97757847533632,117,86,73.50427350427351,364.0,0
2009WAS,0.64030131826742,3810,16,24,0.3071895424836601,1.5,66.87083239326822,0.4726930320150659,0.1568627450980392,0.43706426400828896,0.4595103578154426,4.854763186080444,0.03173047834039505,2.6783216783216783,10.678321678321678,1527,7,8,-37.26020816732877,0.34464751958224543,0.05594405594405594,-0.2605608962750264,0.3629242819843342,0.8395582650932996,0.005871036818834263,0.6223091976516634,3600,11,20,0.2484076433121019,1.818181818181818,0.8984875672904383,81.06997389969098,0.4794520547945205,0.12738853503184713,0.5163692605075859,0.4853228962818004,8.029512361772388,0.051143390839314566,2.8410596026490067,12.317880794701988,1860.0,10,10,-60.574936383876896,0.3473193473193473,0.06622516556291391,-0.4011585190985225,0.3892773892773893,-0.7796916437124825,-0.005163520819287963,WAS,5337,32,29.610624225939446,0.8173405515973113,5460.0,30,0,235,88,37.4468085106383,126,94,74.60317460317461,355.0,0
2009SF,0.5897920604914934,3289,14,24,0.2543352601156069,1.7142857142857142,1.2032456146710355,0.3988657844990548,0.13872832369942195,0.0069551769634163905,0.3856332703213611,4.375379203413978,0.02529120926828889,2.24375,10.1,1616,4,12,-41.10328467294786,0.3064066852367688,0.075,-0.2568955292059241,0.36768802228412256,2.511978962831792,0.0156998685176987,0.6125654450261779,3991,18,15,0.2692307692307692,0.8333333333333334,0.7494079655543595,6.929794964208496,0.44153577661431065,0.08241758241758243,0.038075796506640086,0.43106457242582896,4.178146077492022,0.022956846579626492,2.4411764705882355,9.552941176470588,1624.0,9,14,-79.40357339390523,0.3108433734939759,0.08235294117647059,-0.4670798434935602,0.3469879518072289,-0.5439597409806239,-0.0031997631822389644,SF,4905,36,-39.900039058276825,0.7052724697358236,5615.0,29,0,234,62,26.495726495726498,149,121,81.20805369127517,343.0,0
2009TB,0.5343511450381679,3118,29,21,0.3241758241758242,0.7241379310344828,-88.02350109365378,0.3950381679389313,0.1153846153846154,-0.4836456104046911,0.3969465648854962,-8.687699259820608,-0.04773461131769565,2.5157232704402515,10.729559748427674,1706,13,6,-51.866750238896095,0.345,0.03773584905660377,-0.32620597634525844,0.3575,-0.18483127015688192,-0.0011624608185967413,0.6317991631799164,3503,19,30,0.2891566265060241,1.5789473684210529,0.7537711766071015,63.92508691619372,0.493723849372385,0.18072289156626506,0.3850908850373116,0.50418410041841,8.407754803865844,0.05064912532449303,3.1341463414634148,15.69512195121951,2574.0,7,16,-0.5823150506407073,0.4143968871595331,0.0975609756097561,-0.0035507015282969963,0.4805447470817121,0.9538694274919473,0.005816276996902118,TB,4824,27,-139.89025133254987,0.7400381679389313,6077.0,46,0,234,75,32.05128205128205,139,115,82.73381294964028,350.0,0
2009SD,0.6518375241779497,4506,10,29,0.17123287671232876,2.9,206.295179288085,0.528046421663443,0.19863013698630136,1.4129806800553766,0.5164410058027079,20.28660145249743,0.1389493250171057,2.914285714285714,10.321428571428571,1445,2,17,-57.7855315869717,0.32107843137254904,0.12142857142857146,-0.41275379704979787,0.38235294117647056,0.410928976561045,0.0029352069754360354,0.6127819548872181,3596,14,25,0.13815789473684212,1.7857142857142858,0.7866545619609623,77.77721061376525,0.4718045112781955,0.16447368421052633,0.5116921750905609,0.4548872180451128,9.76110325014624,0.0642177845404358,2.9027777777777777,13.173611111111109,1897.0,12,10,-21.26655329374669,0.44019138755980863,0.06944444444444445,-0.1476843978732409,0.4617224880382775,-3.1623525791356366,-0.021960781799553037,SD,5951,46,148.5096477011133,0.849124853035992,5493.0,35,1,208,75,36.05769230769231,93,61,65.59139784946237,348.0,0
2009JAC,0.6085271317829457,3595,10,17,0.5161290322580645,1.7,49.84172242754371,0.4554263565891473,0.10967741935483873,0.32155949953254004,0.4554263565891473,2.7185202859643045,0.017538840554608415,2.8486842105263164,13.43421052631579,2042,7,19,14.786673810385954,0.4018475750577367,0.125,0.09728074875253917,0.418013856812933,4.805160783001013,0.03161289988816456,0.6725146198830411,3858,15,28,0.21379310344827587,1.8666666666666667,0.9536305732484076,133.24576731850163,0.5107212475633528,0.19310344827586207,0.918936326334494,0.5029239766081871,10.221424460434394,0.07049258248575442,3.25,13.919117647058822,1893.0,15,12,-53.72689884359024,0.35294117647058826,0.08823529411764706,-0.39505072679110464,0.3914027149321267,-2.673782592316536,-0.01966016611997453,JAC,5637,36,64.62839623792966,0.857273931646884,5751.0,40,0,238,94,39.49579831932773,115,94,81.73913043478261,358.0,0
2009BAL,0.6306483300589389,3642,13,22,0.22641509433962265,1.6923076923076923,76.69549002955942,0.475442043222004,0.13836477987421386,0.4823615725129524,0.4852652259332024,6.795205190408758,0.042737139562319226,2.820987654320988,13.679012345679011,2216,7,22,0.5050290839125815,0.3960612691466083,0.13580246913580246,0.003117463480941861,0.4288840262582057,-0.9524515711207551,-0.005879330685930586,0.5831739961759083,3555,22,19,0.1834319526627219,0.8636363636363636,0.668406718111666,-11.157644778382073,0.4168260038240918,0.1124260355029586,-0.0660215667359886,0.4187380497131931,2.890792041432088,0.017105278351669157,2.7419354838709675,9.69032258064516,1502.0,6,8,-62.29756151212067,0.3341176470588235,0.05161290322580645,-0.4019197516911012,0.36,-0.9146595831418628,-0.005901029568657179,BAL,5858,44,77.200519113472,0.8715033123686122,5057.0,27,1,238,79,33.193277310924366,120,89,74.16666666666667,376.0,0
2009OAK,0.5269709543568465,2963,19,11,0.2542372881355932,0.5789473684210527,-88.95035428714355,0.3713692946058091,0.062146892655367235,-0.5025443745036359,0.34647302904564314,6.047105942366204,0.03416444035235144,2.457317073170732,10.475609756097562,1718,8,7,-49.755377638009385,0.34987593052109184,0.042682926829268296,-0.3033864490122524,0.34987593052109184,-2.6442934000595617,-0.01612374024426562,0.5926773455377574,3540,8,17,0.14814814814814814,2.125,0.9386666666666666,99.16062871950804,0.4462242562929062,0.10493827160493828,0.6121026464167164,0.4439359267734554,13.230358494861585,0.08166887959791103,3.167664670658682,15.071856287425149,2517.0,12,24,-3.6211199452698835,0.3799621928166352,0.1437125748502994,-0.021683352965687918,0.4404536862003781,4.255650081178035,0.025482934617832544,OAK,4681,18,-138.70573192515295,0.7212452251269009,6057.0,41,0,236,67,28.389830508474578,145,113,77.93103448275862,354.0,0
2009CIN,0.6029411764705882,3152,13,24,0.17197452229299362,1.8461538461538465,47.009644084599636,0.4684873949579832,0.15286624203821655,0.2994244846152843,0.4726890756302521,11.285439944472305,0.07188178308581088,3.227272727272727,13.53896103896104,2085,8,9,-31.820468984484226,0.3843058350100604,0.05844155844155844,-0.20662642197717027,0.4366197183098591,2.429498216772783,0.015775962446576513,0.5874769797421732,3497,19,21,0.20833333333333331,1.1052631578947372,0.6318613289310772,-5.092025069337399,0.429097605893186,0.125,-0.030309673031770224,0.42541436464088395,7.696421658430968,0.04581203368113672,2.5592105263157894,10.546052631578947,1603.0,8,13,-37.094665958441574,0.38817480719794345,0.08552631578947369,-0.2440438549897472,0.4190231362467866,-5.320513566466627,-0.03500337872675413,CIN,5237,33,15.18917510011541,0.8527932299680436,5100.0,34,1,257,92,35.797665369649806,132,104,78.78787878787878,390.0,0
